Header line count: 79
Export version: 3.12
User:
 - name: Labor Labor
 - login: Labor
 - email: N/A

Project:
 - name: Practical Course EC2 SoSe25
 - tags: N/A
 - creator: Labor Labor

Test Plan:
 - name: CoinCell_Cycling_SoSe25
 - tags: N/A
 - creator: Labor Labor
 - tasks:
Step,Type,Control Parameters,Limits,Record Conditions
1,REST,,TIME > 6.0000h then NEXT_STEP,DELTA_TIME = 30.000s
2,LOOP,LOOP_ID: LOOP_1 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
3,CC,I: 237.50µA I_RANGE_MODE: FIX I_RANGE: 1.0000mA,TIME > 12.000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 30.000s
4,CC,I: -237.50µA I_RANGE_MODE: FIX I_RANGE: 1.0000mA,TIME > 12.000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 30.000s
N/A,LOOP,END LOOP_ID : LOOP_1,
5,LOOP,LOOP_ID: LOOP_2 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
6,CC,I: 2375.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 2.0000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 10.000s
7,CC,I: -2375.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 2.0000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 10.000s
N/A,LOOP,END LOOP_ID : LOOP_2,
8,LOOP,LOOP_ID: LOOP_3 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
9,CC,I: 4750.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 1.0000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 5.0000s
10,CC,I: -4750.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 1.0000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 5.0000s
N/A,LOOP,END LOOP_ID : LOOP_3,
 - no user variable
 - safety limits (after a time of 10.000ms):
  - U > 4.7000V then SAFETY_STOP

DUT Type:
 - name: Default Device Under Test
 - electrolyte: N/A
 - electrode material: N/A
 - description: N/A
 - tags: N/A
 - nominal capacity: N/A
 - maximum voltage: N/A
 - nominal voltage: N/A
 - minimum voltage: N/A
 - nominal energy: N/A
 - maximum discharge current: N/A
 - maximum charge current: N/A
 - mass: N/A
 - volume: N/A
 - surface area: N/A
 - characteristic mass: N/A
 - mass of active material: N/A
 - x: N/A
 - Molecular weight of active material at x=0: N/A
 - Acquisition started at x0=: N/A
 - Intercalated ion molecular weight of active material at x=0: N/A
 - Number of electrons transferred per intercalated ions: N/A

Test Run:
  - name: EC2_Group3_DS
  - tags: N/A
  - creator: Labor Labor
  - batch number: N/A
  - started on: 2025-09-16 10:23:18.671817
  - finished on: 2025-09-16 21:51:28.041441

Dut Run:
  - DUT Name: N/A
  - Comment: N/A

Instrument:
  - channel: A.7
  - model: BCS-905
  - serial number: 0729

System version: 3.0.0-9
System address: 10.128.128.50

Time /s,Step,Task,Cycle number,Loop 1 number,Loop 2 number,Loop 3 number,Loop 4 number,U /V,I /A,P /W,Q /Ah,Q charge /Ah,Q discharge /Ah,Capacity /Ah,Energy /Wh,Energy charge /Wh,Energy discharge /Wh,Temperature /CelsiusDegrees,I Range /A,Phase,Frequency /Hz,Ua /V,Ia /A,Impedance module /Ohms,Impedance phase /rad,Real impedance /Ohms,- Imaginary impedance /Ohms,Admittance module /Ohms,Admittance phase /rad,Real admittance /Ohms,Imaginary admittance /Ohms,@Var1,@Var2,@Var3,@Var4,@Var5,@Var6,@Var7,@Var8,@Var9,@Var10,Date Time /ns,Duration (step) /s,Umin (step) /V,Umax (step) /V,Umean (step) /V,Ubegin (step) /V,Uend (step) /V,Imin (step) /A,Imax (step) /A,Imean (step) /A,Ibegin (step) /A,Iend (step) /A,Q (step) /Ah,Q charge (step) /Ah,Q discharge (step) /Ah,Energy (step) /Wh,Energy charge (step) /Wh,Energy discharge (step) /Wh,Pmin (step) /W,Pmax (step) /W,Rdc (step) /Ohms,Rac (step) /Ohms,Counter value (loop),Loop ID (loop),List value (loop),Duration (loop) /s,Q (loop) /Ah,Q charge (loop) /Ah,Q discharge (loop) /Ah,Energy (loop) /Wh,Energy charge (loop) /Wh,Energy discharge (loop) /Wh,Duration (cycle) /s,Q (cycle) /Ah,Q charge (cycle) /Ah,Q discharge (cycle) /Ah,Efficiency (cycle) /none,Energy (cycle) /Wh,Energy charge (cycle) /Wh,Energy discharge (cycle) /Wh
39377.063,task_3,CC,8,8,,,,3.8147988319396973,0.00023781214258633554,0.0009072054837594296,0.0011098741822772556,0.0009332732359568278,0.0,0.0009332732359568278,0.004144477314419217,0.003412186834547255,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758057575.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39407.063,task_3,CC,8,8,,,,3.7818562984466553,0.00023773954308126122,0.0008990967883916977,0.001111855771806505,0.0009352547592586942,0.0,0.0009352547592586942,0.004151976108551026,0.0034196856286790637,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758057605.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39437.063,task_3,CC,8,8,,,,3.8315179347991943,0.0002376385236857459,0.0009105162655011385,0.0011138372951083712,0.0009372363487879436,0.0,0.0009372363487879436,0.004159535566965739,0.0034272450870937773,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758057635.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39467.063,task_3,CC,8,8,,,,3.8103086948394775,0.00023779715411365032,0.0009060805639273251,0.0011158188184102376,0.0009392178720898099,0.0,0.0009392178720898099,0.0041671122445000545,0.0034348217646280924,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758057665.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39497.063,task_3,CC,8,8,,,,3.8606772422790527,0.000237757689319551,0.0009179057003328439,0.0011178003417121039,0.000941199329164293,0.0,0.000941199329164293,0.004174721240997314,0.0034424307611253526,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758057695.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39527.063,task_3,CC,8,8,,,,3.878237009048462,0.00023778532340656966,0.0009221878414439159,0.0011197818650139702,0.0009431809186935425,0.0,0.0009431809186935425,0.0041823630862765845,0.0034500726064046225,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758057725.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39557.063,task_3,CC,8,8,,,,3.8338687419891357,0.00023777189198881388,0.0009115862244195305,0.0011217633883158365,0.0009451623757680257,0.0,0.0009451623757680257,0.004190002017550998,0.0034577115376790363,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758057755.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39587.063,task_3,CC,8,8,,,,3.866891860961914,0.00023777347814757377,0.0009194443274014585,0.0011237449116177029,0.000947143899069892,0.0,0.000947143899069892,0.004197682539621989,0.0034653920597500273,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758057785.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39617.063,task_3,CC,8,8,,,,3.850321054458618,0.00023774744477123022,0.0009154039922464052,0.001125726302464803,0.0009491253561443753,0.0,0.0009491253561443753,0.0042053378952874075,0.003473047415415446,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758057815.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39647.063,task_3,CC,8,8,,,,3.6794042587280273,0.00023778925242368132,0.0008749227880474469,0.0011277078257666694,0.0009511068132188585,0.0,0.0009511068132188585,0.0042128247684902614,0.0034805342886183,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758057845.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39677.063,task_3,CC,8,8,,,,3.6374261379241943,0.00023782950302120298,0.0008650872506588449,0.0011296892166137696,0.0009530882702933418,0.0,0.0009530882702933418,0.004220093621148003,0.0034878031412760415,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758057875.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39707.063,task_3,CC,8,8,,,,3.650028944015503,0.00023779874027241021,0.0008679722848447223,0.001131670739915636,0.000955069727367825,0.0,0.000955069727367825,0.004227333598666721,0.003495043118794759,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758057905.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39737.063,task_3,CC,8,8,,,,3.8388590812683105,0.00023776639136485755,0.0009127516707113786,0.0011336522632175022,0.0009570512506696913,0.0,0.0009570512506696913,0.0042346498701307505,0.003502359390258789,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758057935.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39767.063,task_3,CC,8,8,,,,3.704803943634033,0.00023775848967488855,0.0008808485901799987,0.0011356337865193686,0.0009590327739715576,0.0,0.0009590327739715576,0.004242046409183078,0.0035097559293111166,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758057965.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39797.063,task_3,CC,8,8,,,,3.7816858291625977,0.00023773559951223433,0.0008990413477628911,0.0011376153098212349,0.0009610142972734239,0.0,0.0009610142972734239,0.004249481095208062,0.0035171906153361,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758057995.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39827.063,task_3,CC,8,8,,,,3.7643609046936035,0.00023782083007972687,0.0008952434350739044,0.0011395968331231012,0.0009629958205752902,0.0,0.0009629958205752902,0.004257022009955512,0.0035247315300835505,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058025.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39857.063,task_3,CC,8,8,,,,3.826958179473877,0.00023772612621542066,0.0009097679431947434,0.0011415783564249675,0.0009649773438771566,0.0,0.0009649773438771566,0.004264609548780653,0.0035323190689086916,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058055.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39887.063,task_3,CC,8,8,,,,3.8170392513275146,0.0002377742639509961,0.000907593698456461,0.0011435598797268339,0.0009669588671790229,0.0,0.0009669588671790229,0.004272170596652561,0.003539880116780599,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058085.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39917.063,task_3,CC,8,8,,,,3.77280330657959,0.00023778690956532955,0.0008971232386694172,0.0011455414030287002,0.0009689403904808892,0.0,0.0009689403904808892,0.0042797308497958715,0.0035474403699239094,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058115.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39947.063,task_3,CC,8,8,,,,3.8071234226226807,0.00023773401335347444,0.0009050827305921057,0.0011475229263305665,0.0009709219137827555,0.0,0.0009709219137827555,0.004287286599477132,0.0035549961196051703,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058145.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39977.063,task_3,CC,8,8,,,,3.7553443908691406,0.00023779003822710365,0.0008929834862607122,0.0011495044496324328,0.0009729034370846219,0.0,0.0009729034370846219,0.0042947634061177575,0.0035624729262457955,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058175.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40007.063,task_3,CC,8,8,,,,3.668349266052246,0.00023776952002663165,0.0008722216442792891,0.0011514859729342992,0.0009748849603864882,0.0,0.0009748849603864882,0.004302061398824056,0.003569770918952094,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058205.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40037.063,task_3,CC,8,8,,,,3.5813636779785156,0.0002377521595917642,0.0008514769487228957,0.0011534673637813991,0.0009768664174609715,0.0,0.0009768664174609715,0.004309310118357341,0.0035770196384853786,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058235.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40067.063,task_3,CC,8,8,,,,3.6168417930603027,0.00023780664196237922,0.0008601090013168611,0.0011554488870832655,0.0009788479407628378,0.0,0.0009788479407628378,0.004316533141665989,0.0035842426617940268,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058265.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40097.063,task_3,CC,8,8,,,,3.645380973815918,0.00023779874027241021,0.0008668670033864373,0.0011574304103851318,0.000980829464064704,0.0,0.000980829464064704,0.0043238255712721085,0.0035915350914001464,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058295.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40127.063,task_3,CC,8,8,,,,3.6363658905029297,0.00023779241018928587,0.0008647002094328005,0.001159411933686998,0.0009828109211391873,0.0,0.0009828109211391873,0.0043310321701897515,0.00359874169031779,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058325.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40157.063,task_3,CC,8,8,,,,3.7119383811950684,0.00023779003822710365,0.0008826619695610285,0.0011613934569888644,0.0009847924444410536,0.0,0.0009847924444410536,0.004338251749674479,0.0036059612698025175,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058355.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40187.063,task_3,CC,8,8,,,,3.688032865524292,0.0002377726777922362,0.0008769134502214851,0.0011633749802907308,0.00098677396774292,0.0,0.00098677396774292,0.004345454904768202,0.00361316442489624,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058385.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40217.063,task_3,CC,8,8,,,,3.651275396347046,0.0002378232020419091,0.0008683580062960952,0.001165356503592597,0.0009887554910447862,0.0,0.0009887554910447862,0.004352736208173964,0.003620445728302002,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058415.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40247.063,task_3,CC,8,8,,,,3.780890703201294,0.00023776480520609766,0.0008989627415522013,0.0011673380268944634,0.0009907370143466526,0.0,0.0009907370143466526,0.004360117117563883,0.0036278266376919216,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058445.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40277.063,task_3,CC,8,8,,,,3.909423828125,0.0002378989738645032,0.0009300479171123754,0.0011693195501963297,0.0009927185376485189,0.0,0.0009927185376485189,0.004367623064253066,0.0036353325843811036,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058475.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40307.063,task_3,CC,8,8,,,,3.982651710510254,0.0002379621146246791,0.0009477202228466153,0.001171301073498196,0.0009947001271777684,0.0,0.0009947001271777684,0.004375509156121148,0.003643218676249186,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058505.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40337.063,task_3,CC,8,8,,,,3.873944044113159,0.0002378397766733542,0.0009213779862969444,0.0011732825968000624,0.0009966816504796347,0.0,0.0009966816504796347,0.0043833502133687335,0.003651059733496772,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058535.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40357.16,task_3,CC,8,8,,,,4.200503826141357,0.00023762353521306068,0.000998138568843697,0.0011746100584665935,0.0009980091121461656,0.0,0.0009980091121461656,0.004388867749108209,0.003656577269236247,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058555.1599948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40357.167,task_4,CC,8,8,,,,4.091397285461426,-0.0002293785073561594,-0.0009384786023401842,0.0011746100584665935,0.0,6.371625400131759e-11,6.371625400131759e-11,0.004388867484198676,0.0,2.6068851373869014e-10,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758058555.1669948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40387.167,task_4,CC,8,8,,,,2.8532304763793945,-0.0002372257295064628,-0.0006768596812091743,0.001172633171081543,0.0,1.9769217922455734e-06,1.9769217922455734e-06,0.004382988082038032,0.0,5.87973329755995e-06,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758058585.1669948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40417.167,task_4,CC,8,8,,,,2.822098970413208,-0.00023723520280327648,-0.0006695012215768952,0.0011706562836964925,0.0,3.953824440638224e-06,3.953824440638224e-06,0.004377390013800727,0.0,1.1477763247158792e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758058615.1669948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40447.167,task_4,CC,8,8,,,,2.786885976791382,-0.0002372478338656947,-0.0006611826612244361,0.0011686792638566758,0.0,5.9307371783587665e-06,5.9307371783587665e-06,0.0043718963199191625,0.0,1.6971299838688638e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758058645.1669948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40477.167,task_4,CC,8,8,,,,2.700417995452881,-0.00023724546190351248,-0.000640661914663776,0.0011667023764716255,0.0,7.907657677100765e-06,7.907657677100765e-06,0.004366534550984701,0.0,2.2333127756913502e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758058675.1669948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40507.167,task_4,CC,8,8,,,,2.5970587730407715,-0.00023723914637230337,-0.0006161240063948942,0.001164725489086575,0.0,9.884598354498545e-06,9.884598354498545e-06,0.004361276626586914,0.0,2.7591132869323095e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758058705.1669948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40537.167,task_4,CC,8,8,,,,2.5742387771606445,-0.0002372289018239826,-0.0006106838381385316,0.0011627486017015244,0.0,1.1861500226789051e-05,1.1861500226789051e-05,0.004356134467654758,0.0,3.273323592212465e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758058735.1669948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40567.167,task_4,CC,8,8,,,,2.5339314937591553,-0.00023720995523035526,-0.0006010737761913965,0.0011607715818617078,0.0,1.383842176033391e-05,1.383842176033391e-05,0.004351138538784451,0.0,3.772921860218048e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758058765.1669948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40586.55,task_4,CC,8,8,,,,2.3994741439819336,-0.00023723283084109426,-0.0005692340437068455,0.0011594943205515543,0.0,1.5115723427799012e-05,1.5115723427799012e-05,0.0043479932679070365,0.0,4.087441497378879e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758058784.549995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40586.566,task_3,CC,9,9,,,,2.478536367416382,0.00023389367561321706,0.0005797139811160486,0.0011594943205515543,6.497046851134453e-11,0.0,6.497046851134453e-11,0.004347993532816569,1.6103165813142874e-10,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058784.5659947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40616.566,task_3,CC,9,9,,,,4.088143825531006,0.00023775927547831088,0.0009719941140093821,0.0011614759763081868,1.9816071208980347e-06,0.0,1.9816071208980347e-06,0.004355904526180691,7.91138814141353e-06,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058814.5659947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40646.566,task_3,CC,9,9,,,,3.9690186977386475,0.00023779952607583255,0.0009438307653083684,0.001163457499610053,3.9631521536244284e-06,0.0,3.9631521536244284e-06,0.004363954332139757,1.596109941601753e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058844.5659947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40676.566,task_3,CC,9,9,,,,3.967322587966919,0.000237796368310228,0.0009434149033336683,0.0011654390229119194,5.944673903286457e-06,0.0,5.944673903286457e-06,0.0043718205557929145,2.382728374666638e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058874.5659947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40706.566,task_3,CC,9,9,,,,3.9608020782470703,0.000237783751799725,0.0009418143783017363,0.0011674205462137857,7.926221005618572e-06,0.0,7.926221005618572e-06,0.00437966717614068,3.1674040688408746e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058904.5659947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40736.566,task_3,CC,9,9,,,,4.040891170501709,0.00023777189198881388,0.000960810338931084,0.001169402069515652,9.9077427552806e-06,0.0,9.9077427552806e-06,0.004387625588311089,3.963244044118457e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058934.5659947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40766.566,task_3,CC,9,9,,,,4.197518825531006,0.00023780977062415332,0.000998210989090094,0.0011713835928175184,1.1889293996824158e-05,0.0,1.1889293996824158e-05,0.004395693408118354,4.770002431339688e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058964.5659947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40766.631,task_3,CC,9,9,,,,4.200822353363037,0.0002378153003519401,0.0009990198296901745,0.001171387963824802,1.1893587393893136e-05,0.0,1.1893587393893136e-05,0.004395711421966553,4.771805057922999e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758058964.6309948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40766.638,task_4,CC,9,9,,,,4.22025203704834,-0.000229996454436332,-0.0009706430053488257,0.001171387963824802,0.0,6.388790533643866e-11,6.388790533643866e-11,0.00439571115705702,0.0,2.696230833660391e-10,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758058964.6379948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40796.638,task_4,CC,9,9,,,,2.8570010662078857,-0.00023724073253106326,-0.0006777970257891876,0.0011694109439849853,0.0,1.9769695225275224e-06,1.9769695225275224e-06,0.0043898889753553605,0.0,5.8223286436663735e-06,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758058994.6379948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40826.638,task_4,CC,9,9,,,,2.5921456813812256,-0.0002372399321757257,-0.0006149604656404822,0.001167434056599935,0.0,3.953906190064218e-06,3.953906190064218e-06,0.004384564558664958,0.0,1.1146916076540947e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758059024.6379948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40856.638,task_4,CC,9,9,,,,2.5942206382751465,-0.00023723520280327648,-0.0006154404592376497,0.0011654571692148845,0.0,5.930822549594773e-06,5.930822549594773e-06,0.004379306634267171,0.0,1.640474009844992e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758059054.6379948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40886.638,task_4,CC,9,9,,,,2.571913242340088,-0.00023723520280327648,-0.0006101483596389831,0.0011634801493750678,0.0,7.907775127225452e-06,7.907775127225452e-06,0.0043741925557454426,0.0,2.151875032318963e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758059084.6379948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40916.638,task_4,CC,9,9,,,,2.5467865467071533,-0.00023725256323814392,-0.0006042316362266931,0.0011615032619900173,0.0,9.884707008798917e-06,9.884707008798917e-06,0.004369053310818142,0.0,2.6658123566044703e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758059114.6379948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40946.638,task_4,CC,9,9,,,,2.531315565109253,-0.00023723677441012114,-0.0006005211396806522,0.001159526374604967,0.0,1.1861638890372383e-05,1.1861638890372383e-05,0.00436407725016276,0.0,3.163425458802117e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758059144.6379948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40976.638,task_4,CC,9,9,,,,2.415391683578491,-0.0002372565068071708,-0.0005730673934169241,0.0011575493547651503,0.0,1.3838597676820225e-05,1.3838597676820225e-05,0.004359181722005208,0.0,3.652969582213296e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758059174.6379948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40980.751,task_4,CC,9,9,,,,2.4001431465148926,-0.00023724467610009015,-0.0005694211833887769,0.0011572783523135714,0.0,1.4109635311696265e-05,1.4109635311696265e-05,0.004358525806003146,0.0,3.718574013974932e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758059178.750995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40980.767,task_3,CC,10,10,,,,2.5230026245117188,0.00023374214651994407,0.0005897320491288216,0.0011572783523135714,6.492837674917003e-11,0.0,6.492837674917003e-11,0.004358525806003146,1.6381445928143675e-10,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758059178.766995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41010.767,task_3,CC,10,10,,,,4.079324722290039,0.00023777189198881388,0.0009699487572556453,0.001159260008070204,1.9815988424751495e-06,0.0,1.9815988424751495e-06,0.0043664402431911895,7.91461103492313e-06,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758059208.766995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
