Header line count: 79
Export version: 3.12
User:
 - name: Labor Labor
 - login: Labor
 - email: N/A

Project:
 - name: Practical Course EC2 SoSe25
 - tags: N/A
 - creator: Labor Labor

Test Plan:
 - name: CoinCell_Cycling_SoSe25
 - tags: N/A
 - creator: Labor Labor
 - tasks:
Step,Type,Control Parameters,Limits,Record Conditions
1,REST,,TIME > 6.0000h then NEXT_STEP,DELTA_TIME = 30.000s
2,LOOP,LOOP_ID: LOOP_1 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
3,CC,I: 237.50µA I_RANGE_MODE: FIX I_RANGE: 1.0000mA,TIME > 12.000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 30.000s
4,CC,I: -237.50µA I_RANGE_MODE: FIX I_RANGE: 1.0000mA,TIME > 12.000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 30.000s
N/A,LOOP,END LOOP_ID : LOOP_1,
5,LOOP,LOOP_ID: LOOP_2 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
6,CC,I: 2375.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 2.0000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 10.000s
7,CC,I: -2375.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 2.0000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 10.000s
N/A,LOOP,END LOOP_ID : LOOP_2,
8,LOOP,LOOP_ID: LOOP_3 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
9,CC,I: 4750.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 1.0000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 5.0000s
10,CC,I: -4750.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 1.0000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 5.0000s
N/A,LOOP,END LOOP_ID : LOOP_3,
 - no user variable
 - safety limits (after a time of 10.000ms):
  - U > 4.7000V then SAFETY_STOP

DUT Type:
 - name: Default Device Under Test
 - electrolyte: N/A
 - electrode material: N/A
 - description: N/A
 - tags: N/A
 - nominal capacity: N/A
 - maximum voltage: N/A
 - nominal voltage: N/A
 - minimum voltage: N/A
 - nominal energy: N/A
 - maximum discharge current: N/A
 - maximum charge current: N/A
 - mass: N/A
 - volume: N/A
 - surface area: N/A
 - characteristic mass: N/A
 - mass of active material: N/A
 - x: N/A
 - Molecular weight of active material at x=0: N/A
 - Acquisition started at x0=: N/A
 - Intercalated ion molecular weight of active material at x=0: N/A
 - Number of electrons transferred per intercalated ions: N/A

Test Run:
  - name: EC2_Group3_FZ
  - tags: N/A
  - creator: Labor Labor
  - batch number: N/A
  - started on: 2025-09-16 10:22:58.181835
  - finished on: 2025-09-16 19:54:16.281334

Dut Run:
  - DUT Name: N/A
  - Comment: N/A

Instrument:
  - channel: A.6
  - model: BCS-905
  - serial number: 0729

System version: 3.0.0-9
System address: 10.128.128.50

Time /s,Step,Task,Cycle number,Loop 1 number,Loop 2 number,Loop 3 number,Loop 4 number,U /V,I /A,P /W,Q /Ah,Q charge /Ah,Q discharge /Ah,Capacity /Ah,Energy /Wh,Energy charge /Wh,Energy discharge /Wh,Temperature /CelsiusDegrees,I Range /A,Phase,Frequency /Hz,Ua /V,Ia /A,Impedance module /Ohms,Impedance phase /rad,Real impedance /Ohms,- Imaginary impedance /Ohms,Admittance module /Ohms,Admittance phase /rad,Real admittance /Ohms,Imaginary admittance /Ohms,@Var1,@Var2,@Var3,@Var4,@Var5,@Var6,@Var7,@Var8,@Var9,@Var10,Date Time /ns,Duration (step) /s,Umin (step) /V,Umax (step) /V,Umean (step) /V,Ubegin (step) /V,Uend (step) /V,Imin (step) /A,Imax (step) /A,Imean (step) /A,Ibegin (step) /A,Iend (step) /A,Q (step) /Ah,Q charge (step) /Ah,Q discharge (step) /Ah,Energy (step) /Wh,Energy charge (step) /Wh,Energy discharge (step) /Wh,Pmin (step) /W,Pmax (step) /W,Rdc (step) /Ohms,Rac (step) /Ohms,Counter value (loop),Loop ID (loop),List value (loop),Duration (loop) /s,Q (loop) /Ah,Q charge (loop) /Ah,Q discharge (loop) /Ah,Energy (loop) /Wh,Energy charge (loop) /Wh,Energy discharge (loop) /Wh,Duration (cycle) /s,Q (cycle) /Ah,Q charge (cycle) /Ah,Q discharge (cycle) /Ah,Efficiency (cycle) /none,Energy (cycle) /Wh,Energy charge (cycle) /Wh,Energy discharge (cycle) /Wh
34277.406,task_6,CC,20,,10,,,,,,,,,,,,,,,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.406,0.007000000216066837,3.6572818756103516,4.323025226593018,4.079184055328369,3.6572818756103516,4.323025226593018,0.002083851955831051,0.0023382154759019613,0.002274485770612955,0.002083851955831051,0.0023382154759019613,4.4226115076324075e-09,4.4226115076324075e-09,0.0,1.807365859147265e-08,1.807365859147265e-08,0.0,0.007621233817189932,0.010108164511620998,,,,,,,,,,,,,,,,,,,,
34277.416,task_7,CC,20,,10,,,,,,,,,,,,,,,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.416,0.004000000189989805,2.1353485584259033,2.5757334232330322,2.3152430057525635,2.5757334232330322,2.1353485584259033,-0.0023203175514936447,-0.002096419222652912,-0.002243631985038519,-0.002096419222652912,-0.0023203175514936447,-2.492924472284762e-09,0.0,2.492924472284762e-09,-5.755773599958047e-09,0.0,5.755773599958047e-09,-0.005399817135185003,-0.004954686854034662,,,,,,,,,,,,,,,,,,,,
34277.434,task_9,CC,21,,,1,,,,,,,,,,,,,,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.434,0.003000000026077032,4.282395362854004,4.9357171058654785,4.6446919441223145,4.282395362854004,4.9357171058654785,0.0042392960749566555,0.004609517753124237,0.00445898761972785,0.0042392960749566555,0.004609517753124237,3.715822963891292e-09,3.715822963891292e-09,0.0,1.7294498522662453e-08,1.7294498522662453e-08,0.0,0.018154341727495193,0.022751275449991226,,,,,,,,,,,,,,,,,,,,
34277.443,task_10,CC,21,,,1,,,,,,,,,,,,,,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.443,0.003000000026077032,1.4518543481826782,1.9760780334472656,1.678690791130066,1.9760780334472656,1.4518543481826782,-0.004651350900530815,-0.004283456597477198,-0.004507560282945633,-0.004283456597477198,-0.004651350900530815,-3.756300278231114e-09,0.0,3.756300278231114e-09,-6.276519444428333e-09,0.0,6.276519444428333e-09,-0.008464444428682327,-0.006753084249794483,,,,,,,,,,,,,,,,,,,,
34277.461,task_9,CC,22,,,2,,,,,,,,,,,,,,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.461,0.003000000026077032,4.20819616317749,4.833442211151123,4.551153659820557,4.20819616317749,4.833442211151123,0.004268956836313009,0.004596525337547064,0.004467525985091925,0.004268956836313009,0.004596525337547064,3.7229382441081623e-09,3.7229382441081623e-09,0.0,1.6973865260499425e-08,1.6973865260499425e-08,0.0,0.01796460710465908,0.0222170390188694,,,,,,,,,,,,,,,,,,,,
34277.47,task_10,CC,22,,,2,,,,,,,,,,,,,,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.47,0.003000000026077032,1.4214670658111572,1.9425703287124634,1.6480311155319214,1.9425703287124634,1.4214670658111572,-0.004650057293474674,-0.00429353816434741,-0.004509653430432081,-0.00429353816434741,-0.004650057293474674,-3.758044486959181e-09,0.0,3.758044486959181e-09,-6.165426687706106e-09,0.0,6.165426687706106e-09,-0.008340500295162201,-0.006609903182834387,,,,,,,,,,,,,,,,,,,,
34277.489,task_9,CC,23,,,3,,,,,,,,,,,,,,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.489,0.004000000189989805,4.180349349975586,4.954757213592529,4.625850200653076,4.180349349975586,4.954757213592529,0.004277082160115242,0.004633656702935696,0.004512237384915352,0.004277082160115242,0.004633656702935696,5.0135971226457816e-09,5.0135971226457816e-09,0.0,2.3235960624232476e-08,2.3235960624232476e-08,0.0,0.017879698425531387,0.02295864373445511,,,,,,,,,,,,,,,,,,,,
34277.498,task_10,CC,23,,,3,,,,,,,,,,,,,,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.498,0.003000000026077032,1.4556517601013184,1.98203706741333,1.6862754821777344,1.98203706741333,1.4556517601013184,-0.004642334766685963,-0.004297782201319933,-0.0045079258270561695,-0.004297782201319933,-0.004642334766685963,-3.756604958956207e-09,0.0,3.756604958956207e-09,-6.307424579669411e-09,0.0,6.307424579669411e-09,-0.00851836334913969,-0.006757622584700584,,,,,,,,,,,,,,,,,,,,
34277.516,task_9,CC,24,,,4,,,,,,,,,,,,,,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.516,0.003000000026077032,4.200384616851807,4.8190107345581055,4.539808750152588,4.200384616851807,4.8190107345581055,0.004273374564945698,0.00459875026717782,0.004470136482268572,0.004273374564945698,0.00459875026717782,3.725113957544737e-09,3.725113957544737e-09,0.0,1.6940970858235636e-08,1.6940970858235636e-08,0.0,0.017949817702174187,0.02216142602264881,,,,,,,,,,,,,,,,,,,,
34277.525,task_10,CC,24,,,4,,,,,,,,,,,,,,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.525,0.003000000026077032,1.4162431955337524,1.9400662183761597,1.6447131633758545,1.9400662183761597,1.4162431955337524,-0.0046478877775371075,-0.004296985454857349,-0.0045096902176737785,-0.004296985454857349,-0.0046478877775371075,-3.758075056086657e-09,0.0,3.758075056086657e-09,-6.15334960861623e-09,0.0,6.15334960861623e-09,-0.008336436003446579,-0.006582539528608322,,,,,,,,,,,,,,,,,,,,
34277.544,task_9,CC,25,,,5,,,,,,,,,,,,,,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.544,0.004000000189989805,4.175327301025391,4.947124004364014,4.619020938873291,4.175327301025391,4.947124004364014,0.004281065426766872,0.004632535856217146,0.004513645078986883,0.004281065426766872,0.004632535856217146,5.015161453532831e-09,5.015161453532831e-09,0.0,2.3208202845934365e-08,2.3208202845934365e-08,0.0,0.01787484996020794,0.0229177288711071,,,,,,,,,,,,,,,,,,,,
34277.553,task_10,CC,25,,,5,,,,,,,,,,,,,,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.553,0.003000000026077032,1.4531433582305908,1.9803489446640015,1.6844195127487183,1.9803489446640015,1.4531433582305908,-0.004641703329980373,-0.0043002828024327755,-0.004507691599428654,-0.0043002828024327755,-0.004641703329980373,-3.756409670232743e-09,0.0,3.756409670232743e-09,-6.300392669800203e-09,0.0,6.300392669800203e-09,-0.008516060188412666,-0.0067450604401528835,,,,,,,,,,,,,,,,,,,,
34277.572,task_9,CC,26,,,6,,,,,,,,,,,,,,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.572,0.004000000189989805,4.198490142822266,4.978710651397705,4.647841453552246,4.198490142822266,4.978710651397705,0.004275015089660883,0.004633687902241945,0.004510811064392328,0.004275015089660883,0.004633687902241945,5.0120125807653595e-09,5.0120125807653595e-09,0.0,2.3339392403916767e-08,2.3339392403916767e-08,0.0,0.017948608845472336,0.02306979149580002,,,,,,,,,,,,,,,,,,,,
34277.581,task_10,CC,26,,,6,,,,,,,,,,,,,,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.581,0.003000000026077032,1.4667211771011353,1.9938416481018066,1.6978260278701782,1.9938416481018066,1.4667211771011353,-0.004640804138034582,-0.0042993598617613316,-0.004506997764110565,-0.0042993598617613316,-0.004640804138034582,-3.755831635822283e-09,0.0,3.755831635822283e-09,-6.349753473639592e-09,0.0,6.349753473639592e-09,-0.00857224315404892,-0.006806765682995319,,,,,,,,,,,,,,,,,,,,
34277.599,task_9,CC,27,,,7,,,,,,,,,,,,,,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.599,0.003000000026077032,4.210245609283447,4.833453178405762,4.552043914794922,4.210245609283447,4.833453178405762,0.0042695170268416405,0.004595547448843718,0.00446714973077178,0.0042695170268416405,0.004595547448843718,3.722624721073468e-09,3.722624721073468e-09,0.0,1.6975512456459305e-08,1.6975512456459305e-08,0.0,0.017975715920329094,0.02221236377954483,,,,,,,,,,,,,,,,,,,,
34277.608,task_10,CC,27,,,7,,,,,,,,,,,,,,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.608,0.003000000026077032,1.4232687950134277,1.9486870765686035,1.6526554822921753,1.9486870765686035,1.4232687950134277,-0.004647036083042622,-0.004296306986361742,-0.004508977755904198,-0.004296306986361742,-0.004647036083042622,-3.757481358156332e-09,0.0,3.757481358156332e-09,-6.182155832195551e-09,0.0,6.182155832195551e-09,-0.00837215781211853,-0.006613981444388628,,,,,,,,,,,,,,,,,,,,
34277.627,task_9,CC,28,,,8,,,,,,,,,,,,,,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.627,0.004000000189989805,4.183034420013428,4.962369918823242,4.630524635314941,4.183034420013428,4.962369918823242,0.004278493579477072,0.004632457625120878,0.004511905834078789,0.004278493579477072,0.004632457625120878,5.013228777291564e-09,5.013228777291564e-09,0.0,2.325757830274395e-08,2.325757830274395e-08,0.0,0.01789708621799946,0.0229879692196846,,,,,,,,,,,,,,,,,,,,
34277.636,task_10,CC,28,,,8,,,,,,,,,,,,,,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.636,0.003000000026077032,1.459425687789917,1.9879599809646606,1.6914329528808594,1.9879599809646606,1.459425687789917,-0.004642342682927847,-0.0042993598617613316,-0.00450707133859396,-0.0042993598617613316,-0.004642342682927847,-3.755892774077236e-09,0.0,3.755892774077236e-09,-6.325715528671733e-09,0.0,6.325715528671733e-09,-0.008546954952180386,-0.0067751542665064335,,,,,,,,,,,,,,,,,,,,
34277.654,task_9,CC,29,,,9,,,,,,,,,,,,,,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.654,0.003000000026077032,4.206204891204834,4.830130577087402,4.548191547393799,4.206204891204834,4.830130577087402,0.004271551966667175,0.004596265032887459,0.0044679539278149605,0.004271551966667175,0.004596265032887459,3.723294968141191e-09,3.723294968141191e-09,0.0,1.6964099308501722e-08,1.6964099308501722e-08,0.0,0.017967022955417633,0.022200560197234154,,,,,,,,,,,,,,,,,,,,
34277.663,task_10,CC,29,,,9,,,,,,,,,,,,,,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.663,0.003000000026077032,1.4207745790481567,1.947454810142517,1.6507691144943237,1.947454810142517,1.4207745790481567,-0.004646846558898687,-0.004295052960515022,-0.004507976118475199,-0.004295052960515022,-0.004646846558898687,-3.7566466441300385e-09,0.0,3.7566466441300385e-09,-6.173564138912802e-09,0.0,6.173564138912802e-09,-0.0083644213154912,-0.006602121517062187,,,,,,,,,,,,,,,,,,,,
34277.682,task_9,CC,30,,,10,,,,,,,,,,,,,,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.682,0.004000000189989805,4.18258810043335,4.963507175445557,4.630770683288574,4.18258810043335,4.963507175445557,0.004278336185961962,0.004632110241800547,0.004511306528002024,0.004278336185961962,0.004632110241800547,5.0125628250599325e-09,5.0125628250599325e-09,0.0,2.3255775482135102e-08,2.3255775482135102e-08,0.0,0.01789451763033867,0.022991511970758438,,,,,,,,,,,,,,,,,,,,
34277.691,task_10,CC,30,,,10,,,,,,,,,,,,,,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758052454.691,0.003000000026077032,1.4595156908035278,1.9893516302108765,1.6919910907745361,1.9893516302108765,1.4595156908035278,-0.004641711711883545,-0.00429775845259428,-0.004506561439484358,-0.00429775845259428,-0.004641711711883545,-3.755467837941574e-09,0.0,3.755467837941574e-09,-6.326915556403239e-09,0.0,6.326915556403239e-09,-0.00854975264519453,-0.006774650886654854,,,,,,,,,,,,,,,,,,,,
24610.311,task_2,LOOP,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758042787.311,,,,,,,,,,,,,,,,,,,,,,1,1,1.0,3010.22705078125,0.00012669694092538622,0.00016269319587283664,3.5996250808238983e-05,0.0004954910609457228,0.0005947185224956937,9.922745327154796e-05,,,,,,,,
25924.901,task_2,LOOP,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758044101.901,,,,,,,,,,,,,,,,,,,,,,2,1,2.0,1314.569091796875,1.6176911691824596e-05,5.1461830735206605e-05,3.528491904338201e-05,0.00010615209738413493,0.0002028491265243954,9.669702914026049e-05,,,,,,,,
27121.752,task_2,LOOP,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758045298.752,,,,,,,,,,,,,,,,,,,,,,3,1,3.0,1196.830078125,1.1493362900283601e-05,4.523466858598921e-05,3.374130568570561e-05,8.697161244021522e-05,0.0001791821089055803,9.221049646536509e-05,,,,,,,,
28242.085,task_2,LOOP,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758046419.085,,,,,,,,,,,,,,,,,,,,,,4,1,4.0,1120.31201171875,9.109214362170962e-06,4.151749114195506e-05,3.2408276779784095e-05,7.655566765202416e-05,0.00016505603988965352,8.850037223762936e-05,,,,,,,,
29314.942,task_2,LOOP,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758047491.942,,,,,,,,,,,,,,,,,,,,,,5,1,5.0,1072.8360595703125,7.68727312485377e-06,3.9239861071109775e-05,3.1552587946256004e-05,6.992127332422469e-05,0.00015628627604908415,8.636500272485945e-05,,,,,,,,
30354.687,task_2,LOOP,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758048531.687,,,,,,,,,,,,,,,,,,,,,,6,1,6.0,1039.72412109375,6.664372566673491e-06,3.763584213124381e-05,3.0971469564570324e-05,6.542747219403585e-05,0.0001501897308561537,8.476225866211785e-05,,,,,,,,
31367.575,task_2,LOOP,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758049544.575,,,,,,,,,,,,,,,,,,,,,,7,1,7.0,1012.8670043945312,5.98538253042433e-06,3.640996085272895e-05,3.042457832230462e-05,6.226960983541277e-05,0.00014552682638168334,8.325721654627059e-05,,,,,,,,
32357.155,task_2,LOOP,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758050534.155,,,,,,,,,,,,,,,,,,,,,,8,1,8.0,989.55908203125,5.4290187027719285e-06,3.536279002825419e-05,2.993377132548226e-05,5.96418066157235e-05,0.00014154225587844848,8.190044926272499e-05,,,,,,,,
33325.424,task_2,LOOP,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758051502.424,,,,,,,,,,,,,,,,,,,,,,9,1,9.0,968.248046875,5.017891526222229e-06,3.4453926814926994e-05,2.9436035288704766e-05,5.755655467510223e-05,0.0001380771067407396,8.052055206563738e-05,,,,,,,,
34277.056,task_2,LOOP,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.056,,,,,,,,,,,,,,,,,,,,,,10,1,10.0,951.6110229492188,4.561677989032533e-06,3.367704235845142e-05,2.9115364369418886e-05,5.5516519480281405e-05,0.00013512233893076578,7.960581945048438e-05,,,,,,,,
34277.115,task_5,LOOP,11,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.115,,,,,,,,,,,,,,,,,,,,,,1,2,1.0,0.03100000135600567,1.5063595937034633e-08,1.756718524524735e-08,2.5035893082127184e-09,6.417499308655453e-08,6.98232421806703e-08,5.648248083566108e-09,,,,,,,,
34277.152,task_5,LOOP,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.152,,,,,,,,,,,,,,,,,,,,,,2,2,2.0,0.01600000075995922,5.212198933198427e-09,7.71317142304421e-09,2.500972742483201e-09,2.556337777706277e-08,3.124761456597803e-08,5.6842357783655945e-09,,,,,,,,
34277.187,task_5,LOOP,13,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.187,,,,,,,,,,,,,,,,,,,,,,3,2,3.0,0.014000000432133675,3.896393789343872e-09,6.395745104883746e-09,2.4993513155398737e-09,2.025163161710629e-08,2.5951824985289324e-08,5.700193368183035e-09,,,,,,,,
34277.221,task_5,LOOP,14,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.221,,,,,,,,,,,,,,,,,,,,,,4,2,4.0,0.013000000268220901,3.241247112681675e-09,5.738882767521621e-09,2.4976356548399458e-09,1.7593459536631902e-08,2.3301185542044955e-08,5.707726005413052e-09,,,,,,,,
34277.255,task_5,LOOP,15,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.255,,,,,,,,,,,,,,,,,,,,,,5,2,5.0,0.013000000268220901,3.2392664353311478e-09,5.7357121679362735e-09,2.496445732605126e-09,1.7664284920707965e-08,2.340172917077628e-08,5.7374447553431515e-09,,,,,,,,
34277.288,task_5,LOOP,16,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.288,,,,,,,,,,,,,,,,,,,,,,6,2,6.0,0.012000000104308128,2.5846321073509492e-09,5.080352517931412e-09,2.495720410580462e-09,1.4955801614430835e-08,2.0685048285587172e-08,5.7292466711563366e-09,,,,,,,,
34277.321,task_5,LOOP,17,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.321,,,,,,,,,,,,,,,,,,,,,,7,2,7.0,0.012000000104308128,2.582947268415915e-09,5.077927198726684e-09,2.4949799303107688e-09,1.4979731430584152e-08,2.072443749057129e-08,5.744705554712305e-09,,,,,,,,
34277.354,task_5,LOOP,18,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.354,,,,,,,,,,,,,,,,,,,,,,8,2,8.0,0.012000000104308128,2.5823904555484963e-09,5.076160757905907e-09,2.493770302357411e-09,1.502243321738206e-08,2.0784965373523946e-08,5.7625316508670545e-09,,,,,,,,
34277.387,task_5,LOOP,19,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.387,,,,,,,,,,,,,,,,,,,,,,9,2,9.0,0.012000000104308128,2.58186901191948e-09,5.075082501409472e-09,2.4932134894899922e-09,1.506954302183456e-08,2.0851954711057867e-08,5.782411183948473e-09,,,,,,,,
34277.419,task_5,LOOP,20,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.419,,,,,,,,,,,,,,,,,,,,,,10,2,10.0,0.010999999940395355,1.9296870353476453e-09,4.4226115076324075e-09,2.492924472284762e-09,1.23178849915146e-08,1.807365859147265e-08,5.755773599958047e-09,,,,,,,,
34277.446,task_8,LOOP,21,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.446,,,,,,,,,,,,,,,,,,,,,,1,3,1.0,0.006000000052154064,-4.047731433982133e-11,3.715822963891292e-09,3.756300278231114e-09,1.1017978572959287e-08,1.7294498522662453e-08,6.276519444428333e-09,,,,,,,,
34277.473,task_8,LOOP,22,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.473,,,,,,,,,,,,,,,,,,,,,,2,3,2.0,0.006000000052154064,-3.510624285101787e-11,3.7229382441081623e-09,3.758044486959181e-09,1.0808439078068154e-08,1.6973865260499425e-08,6.165426687706106e-09,,,,,,,,
34277.501,task_8,LOOP,23,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.501,,,,,,,,,,,,,,,,,,,,,,3,3,3.0,0.007000000216066837,1.2569921636895743e-09,5.0135971226457816e-09,3.756604958956207e-09,1.6928536044563062e-08,2.3235960624232476e-08,6.307424579669411e-09,,,,,,,,
34277.528,task_8,LOOP,24,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.528,,,,,,,,,,,,,,,,,,,,,,4,3,4.0,0.006000000052154064,-3.2961098541919555e-11,3.725113957544737e-09,3.758075056086657e-09,1.078762175489424e-08,1.6940970858235636e-08,6.15334960861623e-09,,,,,,,,
34277.556,task_8,LOOP,25,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.556,,,,,,,,,,,,,,,,,,,,,,5,3,5.0,0.007000000216066837,1.2587517833000876e-09,5.015161453532831e-09,3.756409670232743e-09,1.6907809670859326e-08,2.3208202845934365e-08,6.300392669800203e-09,,,,,,,,
34277.584,task_8,LOOP,26,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.584,,,,,,,,,,,,,,,,,,,,,,6,3,6.0,0.007000000216066837,1.2561809449430762e-09,5.0120125807653595e-09,3.755831635822283e-09,1.6989639940826844e-08,2.3339392403916767e-08,6.349753473639592e-09,,,,,,,,
34277.611,task_8,LOOP,27,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.611,,,,,,,,,,,,,,,,,,,,,,7,3,7.0,0.006000000052154064,-3.4856637082864634e-11,3.722624721073468e-09,3.757481358156332e-09,1.0793356624263752e-08,1.6975512456459305e-08,6.182155832195551e-09,,,,,,,,
34277.639,task_8,LOOP,28,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.639,,,,,,,,,,,,,,,,,,,,,,8,3,8.0,0.007000000216066837,1.2573360032143278e-09,5.013228777291564e-09,3.755892774077236e-09,1.6931862774072214e-08,2.325757830274395e-08,6.325715528671733e-09,,,,,,,,
34277.666,task_8,LOOP,29,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.666,,,,,,,,,,,,,,,,,,,,,,9,3,9.0,0.006000000052154064,-3.3351675988847594e-11,3.723294968141191e-09,3.7566466441300385e-09,1.079053516958892e-08,1.6964099308501722e-08,6.173564138912802e-09,,,,,,,,
34277.694,task_8,LOOP,30,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758052454.694,,,,,,,,,,,,,,,,,,,,,,10,3,10.0,0.007000000216066837,1.257094987118358e-09,5.0125628250599325e-09,3.755467837941574e-09,1.6928859420457027e-08,2.3255775482135102e-08,6.326915556403239e-09,,,,,,,,
24610.311,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758042787.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3010.236076171875,0.00012669694506459766,0.00016269319587283664,3.5996250808238983e-05,0.22125234319187,0.0004954910692241457,0.0005947185224956937,9.922745327154796e-05
25924.901,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758044101.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.578029296875,1.6176911691824596e-05,5.1461830735206605e-05,3.528491904338201e-05,0.6856522307754302,0.00010615209738413493,0.0002028491265243954,9.669702914026049e-05
27121.752,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758045298.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.8390546875,1.1493362900283601e-05,4.523466858598921e-05,3.374130568570561e-05,0.74591694247886,8.697161244021522e-05,0.0001791821089055803,9.221049646536509e-05
28242.085,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758046419.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.3210009765626,9.109214362170962e-06,4.151749114195506e-05,3.2408276779784095e-05,0.780593332794964,7.655566765202416e-05,0.00016505603988965352,8.850037223762936e-05
